Feature	Gain	Cover	Frequency
mtarjeta_visa_descuentos	0.000356089443584838	0.00468957393615564	0.0015387771850636
ccajas_extracciones	0.000351690180316159	0.00204013692627728	0.000512925728354534
ccajas_trx	0.000344665382541151	0.00140824989506004	0.000615510874025441
cplazo_fijo	0.000309783962861729	0.00170501093025598	0.000410340582683627
minversion2	0.000217295115737388	0.00396660247537118	0.000512925728354534
minversion1_pesos	0.000212472547867406	0.00146342814567108	0.000205170291341814
Master_msaldodolares	0.000202015058192512	0.000278628763233466	0.000410340582683627
tpaquete1	0.00019172293457752	0.00384819769422504	0.000512925728354534
mcaja_ahorro_adicional	0.000177871209599854	0.00174442112224031	0.000307755437012721
ccajeros_propios_descuentos	0.000165526016481251	0.00377138315862336	0.000512925728354534
Master_mpagosdolares	0.000160230095882364	0.00023203633999966	0.000718096019696348
Visa_madelantodolares	0.000155599800348714	0.000667444799787091	0.00102585145670907
Visa_madelantopesos	0.000155452196524175	0.000284870286439875	0.000410340582683627
ccheques_emitidos	0.00014425439252617	0.00078426680232108	0.000102585145670907
ctarjeta_visa_descuentos	0.000142685251425819	0.0009915013001058	0.000512925728354534
ccheques_depositados	0.000125866218086492	0.00231708834236517	0.000307755437012721
Visa_cadelantosefectivo	0.00012060783294435	5.58750713836887e-05	0.000102585145670907
cseguro_auto	0.000119883269151681	0.00225236862446012	0.000307755437012721
ctarjeta_visa	9.84882129607254e-05	4.59453753734928e-05	0.000102585145670907
cseguro_vida	8.92619435294714e-05	0.00057956574577405	0.000410340582683627
Master_delinquency	6.55533962684403e-05	0.00010089467058781	0.000205170291341814
mcheques_depositados	6.22833159842666e-05	0.00149389414530938	0.000205170291341814
cforex_sell	6.04661019152246e-05	0.000206751700535101	0.000512925728354534
Master_cadelantosefectivo	2.21008381384717e-05	5.47651354386894e-05	0.000205170291341814
mforex_sell	1.56849374855997e-05	0.000295242961369824	0.000410340582683627
Master_madelantodolares	8.55453661654046e-13	3.55527912786111e-05	0.000102585145670907
cforex	2.27115932400562e-13	6.43314891888631e-05	0.000102585145670907
Master_madelantopesos	6.8168974657097e-14	2.26765388583722e-05	0.000102585145670907
