Feature	Gain	Cover	Frequency
ccomisiones_mantenimiento	0.00782723521838725	0.0161703932846969	0.00606559062403619
Visa_mfinanciacion_limite	0.0076315107389234	0.00939172720914876	0.0126452143518043
mcomisiones_mantenimiento	0.00733559376109193	0.0134408623577468	0.00914978924642747
mtransferencias_emitidas	0.00725763602674959	0.00951583990702999	0.0119255680065796
mextraccion_autoservicio	0.00655082526967697	0.0124171772740681	0.01531818649121
mautoservicio	0.00630323305115926	0.0122725725113631	0.0178883520098694
ctransferencias_recibidas	0.00595721571244152	0.011014141794898	0.00935540248792022
thomebanking	0.00576319453395493	0.00295151820623099	0.00390665158836229
cextraccion_autoservicio	0.00556738239443501	0.00730504274805148	0.00750488331448545
ccallcenter_trx	0.00530763419690073	0.00776523640764922	0.00277577876015215
ctransferencias_emitidas	0.00517463603850554	0.0146568913497304	0.0068880435900072
Visa_mpagado	0.00506651559805246	0.01164215648562	0.00801891641821733
Master_mpagominimo	0.00472428899436949	0.00610088926581553	0.00627120386552894
Master_mpagospesos	0.00458350622266727	0.0174873641095358	0.00956101572941297
mtarjeta_visa_debitos_automaticos	0.00457666708586167	0.0099387372014771	0.00997224221239848
mcuenta_debitos_automaticos	0.00419895498156008	0.00742073059407263	0.0072992700729927
mpagomiscuentas	0.00381855487209069	0.00840623142402143	0.00699085021075357
Master_status	0.00369784328582065	0.0128192545902957	0.00174771255268839
ccuenta_debitos_automaticos	0.00333675070107077	0.0111795766254654	0.00544875089955793
Visa_mconsumosdolares	0.00330581517081438	0.00444890193659093	0.00657962372776807
ctarjeta_debito	0.00308118630004068	0.00467562630323504	0.00493471779582605
ctarjeta_visa_debitos_automaticos	0.00301085392091723	0.00494427313632061	0.0047291045543333
mdescubierto_preacordado	0.00281420487098736	0.00593935912706831	0.00174771255268839
Master_msaldototal	0.00272945519463218	0.00445529877021882	0.0047291045543333
ccaja_ahorro	0.00264423804466619	0.00980962508551603	0.00339261848463041
mplazo_fijo_dolares	0.00262598681973272	0.0185766671861151	0.00298139200164491
cpagomiscuentas	0.0025985705012635	0.00646358166080265	0.0051403310373188
Master_mconsumospesos	0.0025554464965356	0.00511622587623126	0.0051403310373188
ccajas_consultas	0.00253858281068462	0.00959879695133367	0.00205613241492752
Visa_mpagosdolares	0.00243496480579738	0.00627661048736658	0.00452349131284055
mtarjeta_master_consumo	0.00214895008817373	0.00288905827157253	0.0025701655186594
Master_cconsumos	0.00185163856419228	0.00309352488587731	0.00452349131284055
cmobile_app_trx	0.00181424418569238	0.00093841246631888	0.00226174565642027
Master_msaldopesos	0.0017598912129799	0.00391002924129871	0.00298139200164491
Master_fultimo_cierre	0.00166179866590275	0.00162290897825364	0.00267297213940578
Visa_fultimo_cierre	0.00153213680717781	0.00132998646423951	0.0025701655186594
cseguro_accidentes_personales	0.00151644374161629	0.00759444397667739	0.00236455227716665
ccaja_seguridad	0.00138401629714231	0.00678119857592762	0.00143929269044927
matm	0.00134671504833239	0.00302517764455974	0.00534594427881156
Visa_status	0.00133294594527142	0.00364656343986601	0.00102806620746376
Visa_delinquency	0.00122446317631418	0.00211459745830796	0.000925259586717385
tpaquete7	0.0011339962685973	0.00697683675265447	0.00102806620746376
Visa_Finiciomora	0.00108681221678336	0.00332211583646646	0.000925259586717385
tcallcenter	0.00106572756086576	0.00146904696814553	0.000925259586717385
catm_trx	0.000945835136626616	0.00658363832221951	0.00246735889791303
Master_mconsumototal	0.000876990392656807	0.00156266372022187	0.00174771255268839
ctarjeta_master	0.000762227501312281	0.00064927356840957	0.000616839724478256
tpaquete9	0.000723795579566201	0.00397871953047645	0.000925259586717385
tmobile_app	0.000684200432760319	0.00838626906545237	0.00123367944895651
matm_other	0.00065984549540927	0.00299057521407574	0.0025701655186594
Visa_msaldodolares	0.000650005000243878	0.00170627465309664	0.00133648606970289
cinversion1	0.000633070160934401	0.00549836605799719	0.000719646345224633
mcheques_emitidos	0.000620529003765692	0.00241225201486386	0.000308419862239128
Master_mpagado	0.000539206871935634	0.00858998904617914	0.00154209931119564
mtarjeta_visa_descuentos	0.000445847675816677	0.0044518329778668	0.00133648606970289
internet	0.000442713825885513	0.00282086237489915	0.000822452965971009
ctarjeta_master_trx	0.00043101385452645	0.00063038575681428	0.00123367944895651
Master_mconsumosdolares	0.00037012735320765	0.000372025314712359	0.000925259586717385
cplazo_fijo	0.000368110578772684	0.00113847495147765	0.00051403310373188
ctarjeta_master_debitos_automaticos	0.000310202177499225	0.00213195164417542	0.000616839724478256
ccajas_extracciones	0.000305630272478207	0.000889311218921188	0.000308419862239128
ctarjeta_visa	0.000304034837039864	0.000535220244545703	0.000411226482985504
cseguro_vivienda	0.000299649301811886	0.000591636483079391	0.000411226482985504
ccajas_trx	0.000262687313666193	0.00100976137641295	0.000411226482985504
active_quarter	0.000252063507426613	0.000321688086053758	0.00051403310373188
tpaquete1	0.000247150582974006	0.00548164247481386	0.000719646345224633
mttarjeta_master_debitos_automaticos	0.00021485514080988	0.000469455951822359	0.000411226482985504
Master_mpagosdolares	0.00020160471754312	0.000177330519600973	0.00051403310373188
ccheques_depositados	0.000186929877970614	0.00387595147224791	0.00051403310373188
minversion2	0.000184403485452293	0.00315291756908013	0.000411226482985504
mcaja_ahorro_adicional	0.000171454662764949	0.00160965623224381	0.000308419862239128
Visa_madelantopesos	0.000133700619928891	0.000564586150340624	0.000616839724478256
Master_madelantopesos	0.000110288937498062	0.000431740866489456	0.000719646345224633
Visa_madelantodolares	8.82766493323957e-05	9.64973451374757e-05	0.000411226482985504
ccajeros_propios_descuentos	8.7092496258255e-05	0.00233669572366123	0.000308419862239128
ctarjeta_visa_descuentos	8.3606234583231e-05	0.000336015379037364	0.000205613241492752
cseguro_vida	8.14597407941971e-05	0.000352229435251911	0.000205613241492752
catm_trx_other	7.35919909013633e-05	0.000337125239761447	0.000822452965971009
minversion1_pesos	7.25826469857405e-05	0.000765924975332084	0.000102806620746376
cseguro_auto	6.03782702968166e-05	0.00155464749890111	0.000205613241492752
Master_madelantodolares	3.8054723305637e-05	9.55236945931672e-05	0.000102806620746376
cforex_sell	2.66072202838342e-05	0.000182783971613395	0.000205613241492752
mforex_sell	2.17237528956727e-05	0.000421267817111298	0.000205613241492752
Master_delinquency	7.92850688578299e-09	3.07835006288622e-05	0.000102806620746376
Master_msaldodolares	7.00166328740014e-12	0.000110375649009976	0.000102806620746376
cforex	1.25871984665866e-12	8.80825829203432e-05	0.000205613241492752
Master_cadelantosefectivo	2.47239944046769e-13	2.42706361070889e-05	0.000102806620746376
