Feature	Gain	Cover	Frequency
mrentabilidad_annual_delta1	0.00124623062161294	0.00433719524356407	0.00649350649350649
mv_status06_tend6	0.00123046554034812	0.0023629616781995	0.00324675324675325
mtransferencias_emitidas_delta2	0.00114361878790664	0.00727514490558794	0.0051948051948052
mrentabilidad_annual_lag2	0.00114185911906225	0.00538952375654849	0.00562770562770563
mtransferencias_recibidas_avg6	0.0011002047494382	0.00427491176278981	0.00476190476190476
mcuenta_corriente_lag2	0.00108267467766376	0.00313069738094684	0.0051948051948052
mcuenta_debitos_automaticos_rank	0.00106546909593005	0.014546083396548	0.00497835497835498
mrentabilidad_tend6	0.00104563758516414	0.00312232392311323	0.0051948051948052
Visa_mpagospesos_lag2	0.000886201369928862	0.00412184059461258	0.00303030303030303
mactivos_margen_avg6	0.000856335804127827	0.0046116309299286	0.00324675324675325
numero_de_cliente	0.000798312780129515	0.00297312732471946	0.00497835497835498
Master_Fvencimiento_avg6	0.000791577432672478	0.00131571840623192	0.00411255411255411
mv_Fvencimiento_lag2	0.000730064144937033	0.00108318586515209	0.00476190476190476
mv_status01_rank	0.000644278049489357	0.000710771582339913	0.00238095238095238
mcuentas_saldo_delta2	0.000592766015012997	0.00523049906688218	0.00238095238095238
mrentabilidad_min3	0.000446911421255872	0.000922948395069074	0.00238095238095238
mpayroll_sobre_edad_min3	0.000302465175482327	0.00187550691189467	0.0012987012987013
